Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
c772ef8d-d2d3-dff9-5686-d5ce136fb67e,2006-04-20,,999-33-5583,S99924069,,,Milo271,Vandervort697,,,,black,nonhispanic,M,Brockton  Massachusetts  US,913 Parisian Tunnel,Marlborough,Massachusetts,Middlesex County,25017,01752,42.397913700097114,-71.53849262412578,22449.88,896.83,81860
12429176-d948-9b0e-8a71-3df4ef118f55,1958-10-18,2016-06-18,999-73-5037,S99974276,X83899844X,Mr.,Jed345,Muller251,,,M,black,nonhispanic,M,Quincy  Massachusetts  US,604 Macejkovic Vale,Falmouth,Massachusetts,Barnstable County,25001,02540,41.59567642814803,-70.63282611602754,236485.93,522053.08,149354
046da0d3-488d-ed35-cbb4-5fd2a4874707,1959-04-12,,999-36-9672,S99928173,X58025946X,Mrs.,Margart214,Bogisich202,,Thiel172,M,black,nonhispanic,F,Fall River  Massachusetts  US,278 Wiegand Walk,Andover,Massachusetts,Essex County,25009,01810,42.680386165422476,-71.20880275041674,379520.69,1702446.94,845935
fa5c2948-0731-7bb9-5b00-b6be2409cc99,1958-10-18,,999-33-1789,S99917348,X88875612X,Mr.,Joaquin141,Roberts511,,,S,black,nonhispanic,M,Cambridge  Massachusetts  US,666 Hansen Lane Suite 73,Falmouth,Massachusetts,Barnstable County,25001,02540,41.595080264006064,-70.6201939890654,94495.86,1955908.55,149354
88312c21-7986-0e8b-e811-30794c495d11,1951-10-06,2006-01-16,999-49-8116,S99993613,X17960879X,Mr.,Timmy68,Nolan344,,,S,white,nonhispanic,M,Framingham  Massachusetts  US,551 Stiedemann Lock Suite 89,Cambridge,Massachusetts,Middlesex County,25017,02140,42.363152447475585,-71.20010603629038,271934.78,22731.62,67162
1d3e046a-bfde-008e-4546-9d9b8184c2bf,1997-03-25,,999-95-6864,S99965164,X45523328X,Mr.,Carey440,Stroman228,,,,black,nonhispanic,M,Quincy  Massachusetts  US,345 Kozey Heights,Leominster,Massachusetts,Worcester County,25027,01453,42.535322050743254,-71.72400990261778,54829.39,970779.67,23370
0b595f34-417b-c1ca-6e47-5c9bc7d8f58e,1952-12-10,2020-09-29,999-71-1014,S99929691,X89967109X,Mr.,Korey682,Abbott774,,,M,white,nonhispanic,M,Tewksbury  Massachusetts  US,167 Senger Lock Suite 65,Brookline,Massachusetts,Norfolk County,25017,02467,42.322570769805125,-71.08664577739133,166613.04,849378.02,562431
370ed7f4-237b-654c-ae99-c929b8015adf,1963-11-20,,999-36-8524,S99960524,X88614054X,Mrs.,Valentine262,Wilderman619,,Pacocha935,D,white,nonhispanic,F,Nahant  Massachusetts  US,999 Jacobi Quay,North Andover,Massachusetts,Essex County,,00000,42.637908709676736,-71.12498592309846,312934.48,904383.37,766840
787402fa-92f8-5b6b-ef10-a2a5d9adf858,2003-12-18,,999-79-9385,S99925797,X17392911X,Ms.,Roxane435,Koss676,,,,white,nonhispanic,F,Springfield  Massachusetts  US,409 McDermott Quay Apt 11,Amherst,Massachusetts,Hampshire County,,00000,42.36368924420519,-72.51133239798077,6997.98,1222950.55,6731
ff1d4e26-add1-b7fb-7ffe-a590c82e998a,2008-07-30,,999-52-8695,,,,Ricardo560,Ibarra303,,,,white,hispanic,M,Bayamon  Puerto Rico  PR,1097 Kovacek Parade,Boston,Massachusetts,Suffolk County,25025,02152,42.39857511500131,-71.00983501824437,50032.47,469166.93,56691
8ca9bb17-874f-2f70-0c49-ccaf0e298035,1915-06-30,1999-02-01,999-65-3822,S99958776,X34633369X,Ms.,Enola75,Tromp100,,,S,white,nonhispanic,F,Pittsfield  Massachusetts  US,1051 Jacobi Stravenue,Milton,Massachusetts,Norfolk County,25021,02186,42.239290605741424,-71.07472824059906,122891.63,558422.99,135462
446d7219-ff69-16b9-b6eb-53345b1f4329,2013-05-10,,999-15-1097,,,,Williams176,Mraz590,,,,white,nonhispanic,M,Lowell  Massachusetts  US,392 Tremblay Route,Pittsfield,Massachusetts,Berkshire County,25003,01201,42.50054551542348,-73.26435586660101,21493.39,0.00,76406
31bc5b37-84c9-d52f-7cae-b082999a467b,2009-02-27,,999-45-2550,,,,Sammy219,Spinka232,,,,white,nonhispanic,M,Boston  Massachusetts  US,273 Dickinson Light,Milford,Massachusetts,Worcester County,25027,01757,42.1301494356729,-71.52347810387565,11070.08,31561.86,82945
2450e774-bc5d-24f4-3aa1-c7c52ee0c7f5,2004-10-16,,999-42-4521,S99933210,,Ms.,Onita767,Kemmer137,,,,white,nonhispanic,F,Kingston  Massachusetts  US,1039 Abshire Bypass Unit 73,Boston,Massachusetts,Suffolk County,25025,02132,42.38451941469884,-71.00466367286087,30971.86,0.00,95071
69ae0216-fd7e-dc14-da10-9eed5e80c3f8,1951-10-06,2010-05-15,999-95-5529,S99996974,X76052957X,Mr.,Daron260,Hudson301,,,S,white,nonhispanic,M,Lynn  Massachusetts  US,1092 Vandervort Wall,Cambridge,Massachusetts,Middlesex County,25017,02472,42.42011340562294,-71.12238450700993,361908.00,279625.86,67162
1ffbf770-5e69-f93e-916c-a316002eead3,1915-06-30,1996-02-20,999-53-6049,S99977069,X44818450X,Mrs.,Tabitha433,Stoltenberg489,,Ward668,D,white,nonhispanic,F,Framingham  Massachusetts  US,667 Kautzer Crossroad Suite 50,Milton,Massachusetts,Norfolk County,25021,02186,42.28880111799381,-71.08208166243314,221067.61,1536804.35,135462
8bf8d9a1-af2a-1dfa-c39a-78f14c3dc387,1966-12-17,,999-22-9355,S99993640,X4255263X,Mrs.,Christeen33,Schmitt836,,Feil794,M,white,nonhispanic,F,East Longmeadow  Massachusetts  US,776 DuBuque Mews Suite 98,Salem,Massachusetts,Essex County,25009,01907,42.51940077030737,-70.90221197278214,14701.82,1298818.31,10977
1c4aa8fe-64be-784f-9df2-b79ceee255b8,1951-10-06,2016-12-23,999-24-9482,S99920941,X5906142X,Mr.,Garry927,Olson653,,,S,white,nonhispanic,M,Malden  Massachusetts  US,884 Brekke Throughway Unit 88,Cambridge,Massachusetts,Middlesex County,25017,02140,42.35983432791975,-71.09691949783893,117360.71,27339.65,67162
901230b9-7bfd-dc9f-31c7-7e7c450942bd,1951-10-06,,999-36-8387,S99967572,X61432763X,Mr.,Rocco842,Spencer878,,,D,white,nonhispanic,M,Lynn  Massachusetts  US,277 Bashirian Run Apt 18,Cambridge,Massachusetts,Middlesex County,25017,02138,42.40953762587731,-71.1146989444661,112068.81,107343.72,67162
b07c499e-9c45-d74a-609d-ee98b40356b4,2000-08-08,,999-57-5997,S99948820,X8130956X,Ms.,Regine404,Orn563,,,,white,nonhispanic,F,West Springfield  Massachusetts  US,689 Carroll Esplanade,Milton,Massachusetts,Norfolk County,25021,02186,42.19315491813354,-71.0401082912366,47449.33,35735.10,109501
0179b9e7-c04c-402d-c551-3e9cdb7c3a1c,1951-11-11,2023-10-05,999-53-9939,S99984022,X83901042X,Mr.,Dennis979,Dickens475,,,M,white,nonhispanic,M,Haverhill  Massachusetts  US,676 Frami Crossing Unit 2,Worcester,Massachusetts,Worcester County,25027,01609,42.24036365082195,-71.81905123951748,21412.53,293425.02,17559
b9662bb5-4cc7-ae4e-6c3c-1e9920aaad4a,1951-11-11,1986-03-29,999-82-3594,S99951697,X76636627X,Mr.,Malcolm243,Leuschke194,,,M,white,nonhispanic,M,Marlborough  Massachusetts  US,937 Hammes Run Apt 7,Worcester,Massachusetts,Worcester County,25027,01602,42.2583115045987,-71.66528393071438,5520.57,79513.07,17559
ded32e6b-fed4-bee1-c697-2e79957caa7a,1951-11-11,2006-08-24,999-84-2388,S99950855,X87595703X,Mr.,Brendan864,MacGyver246,,,D,white,nonhispanic,M,Bolton  Massachusetts  US,720 Kulas Station Unit 61,Worcester,Massachusetts,Worcester County,25027,01609,42.222918712192104,-71.83837718568994,10308.29,102455.32,17559
6dd975f7-93c0-7407-e9b6-303d224bbba1,1951-11-11,1974-12-14,999-17-9084,S99971037,X52379191X,Mr.,Steven797,Morissette863,,,,white,nonhispanic,M,Boston  Massachusetts  US,938 Rice Ferry,Worcester,Massachusetts,Worcester County,25027,01607,42.28436826594446,-71.85534179497469,4841.19,349254.63,17559
90a5fd34-004f-2d58-a92b-4ff48fa36036,1951-11-11,,999-81-5660,S99998845,X73607340X,Mr.,Emmanuel930,Effertz744,,,S,white,nonhispanic,M,Blackstone  Massachusetts  US,724 Conroy Passage,Worcester,Massachusetts,Worcester County,25027,01605,42.259557553363905,-71.83088799511926,9886.43,165466.14,17559
434df5c6-d779-8637-e528-8c76e0883e51,1915-06-30,2019-12-16,999-99-9265,S99972073,X88050261X,Mrs.,Ramona980,O'Hara248,,Stroman228,M,white,nonhispanic,F,Winchendon  Massachusetts  US,875 Lakin Frontage road,Milton,Massachusetts,Norfolk County,25021,02186,42.2225560189433,-71.06696010676764,285485.89,1633215.46,135462
849636e9-381e-c0a0-3811-2860baa4aa07,1975-09-25,,999-34-4563,S99995268,X84325950X,Mrs.,Donnetta255,Ratke343,,King743,M,white,nonhispanic,F,East Bridgewater  Massachusetts  US,776 Larson Meadow,Ipswich,Massachusetts,Essex County,25009,01938,42.724238249842756,-70.85507839529743,238891.93,1305321.09,139066
afcdfeac-156e-9bc6-89cc-46e5556b32ad,1952-12-10,,999-27-8991,S99915571,X4006288X,Mr.,Vernon254,Yundt842,,,S,white,nonhispanic,M,Malden  Massachusetts  US,299 Will Meadow,Brookline,Massachusetts,Norfolk County,25021,02446,42.28036584204089,-71.11895910568701,76071.18,679128.11,562431
35b7931d-e61b-9c71-7c78-26e97b6de524,1981-12-06,,999-52-8973,S99981422,X45232982X,Mr.,Josiah310,Strosin214,,,M,white,nonhispanic,M,Chicopee  Massachusetts  US,704 Quigley Esplanade,Haverhill,Massachusetts,Essex County,25009,01835,42.76975039545744,-71.08106061342495,141795.84,18987.19,46192
8cfcb59b-6262-6a1b-4e26-1e4c754f5db4,2006-09-11,,999-95-9191,S99921216,,,Werner409,Boyer713,,,,white,nonhispanic,M,Framingham  Massachusetts  US,283 Waters Glen,Chicopee,Massachusetts,Hampden County,25013,01022,42.15355859762448,-72.5473267862724,19035.66,7879.16,52774
6af5ef8e-3390-f40b-462c-3aeafa50abc5,1978-09-07,2020-07-14,999-73-3490,S99941787,X36457377X,Mrs.,Shanika235,McDermott739,,Osinski784,M,white,nonhispanic,F,Provincetown  Massachusetts  US,634 Howell Arcade,Plymouth,Massachusetts,Plymouth County,25023,02360,41.84351231925041,-70.65787936424228,446056.03,1214454.58,80326
67cc6192-ce52-9760-db9d-b8883fe64e71,1976-02-19,,999-41-3641,S99923563,X41842993X,Mr.,Fabian647,Farrell962,,,M,white,nonhispanic,M,Essex  Massachusetts  US,155 Feeney Trail Unit 45,Scituate,Massachusetts,Plymouth County,25023,02066,42.232595982324455,-70.71857785722854,26358.76,23223.54,25709
dd735bf5-74eb-4ea6-f22d-c9744a1e7e6b,1973-12-03,,999-10-1793,S99953263,X5558678X,Mrs.,Jesusa437,Mayer370,,McClure239,M,white,nonhispanic,F,Shutesbury  Massachusetts  US,253 Bauch Junction,Methuen,Massachusetts,Essex County,25009,01841,42.710235875566774,-71.188397014098,379695.97,1512.62,93916
9f492986-7b07-a295-41d7-25649666a479,1915-06-30,2002-04-11,999-88-5124,S99935028,X22284570X,Ms.,Mamie949,Leannon79,,,S,white,nonhispanic,F,Holden  Massachusetts  US,999 Price Course,Milton,Massachusetts,Norfolk County,25021,02186,42.27107071459639,-71.0673490470901,394531.81,1571903.35,135462
9cbe3064-a024-4b6f-08ee-9fabed840949,1994-03-07,,999-40-9704,S99958869,X86968439X,Mr.,Noble66,Douglas31,,,M,black,nonhispanic,M,Winthrop  Massachusetts  US,773 Reynolds Annex Apt 81,Boston,Massachusetts,Suffolk County,25025,02114,42.34181048272395,-71.1481109607219,35675.97,49382.26,34317
cc4c6bac-b18d-6736-3a00-fa879129ce09,2014-12-02,,999-82-8006,,,,Theodore876,Bechtelar572,,,,black,nonhispanic,M,Lawrence  Massachusetts  US,487 Satterfield Camp,Boston,Massachusetts,Suffolk County,25025,02120,42.27918756736769,-71.07971859298152,2900.00,87312.34,12273
45f4fc68-79ac-717f-9c33-5f495e9ba8d5,1997-06-18,2011-09-11,999-29-3382,,,,Garth972,Schamberger479,,,,white,hispanic,M,Norfolk  Massachusetts  US,346 Nolan Viaduct Unit 32,Boston,Massachusetts,Suffolk County,25025,02129,42.41099693497073,-71.07667605360004,17207.82,168.57,42375
8af93b11-1e84-fc86-a5b9-2b33754c01ea,1978-09-07,,999-70-9570,S99916168,X85962253X,Ms.,Cecille691,Mraz590,,,S,white,nonhispanic,F,Lawrence  Massachusetts  US,209 McLaughlin Branch,Plymouth,Massachusetts,Plymouth County,25023,02360,41.91988035325133,-70.6030357539768,166790.31,139752.23,80326
23d53012-a430-5808-b47c-c1e79ea68722,1997-06-18,,999-31-5987,S99917552,X67793489X,Mr.,Fredrick998,Wilkinson796,,,,white,hispanic,M,Wakefield  Massachusetts  US,942 Gusikowski Village Unit 29,Boston,Massachusetts,Suffolk County,25025,02122,42.3191825001044,-71.10678644668512,45145.44,7925.59,42375
99c30ed7-16b1-fec7-386e-78645331b451,2020-07-29,,999-60-6529,,,,Isidro558,Grimes165,,,,white,nonhispanic,M,Leominster  Massachusetts  US,884 Feil Ramp,Newton,Massachusetts,Middlesex County,25017,02467,42.26460413278168,-71.25912081786893,5334.37,3890.25,53258
5bbae7c2-688b-4165-ae01-a29339cbd30d,1966-05-08,,999-71-5598,S99986060,X18621080X,Mr.,Hollis7,Mraz590,,,M,white,nonhispanic,M,Lynnfield  Massachusetts  US,898 O'Keefe Parade Unit 10,Billerica,Massachusetts,Middlesex County,,00000,42.56785263819714,-71.28686584289929,189243.66,48185.75,65731
05c4608d-bd9a-5d04-41d7-a0293da7f5a5,1915-06-30,,999-97-8605,S99915633,X80916097X,Mrs.,Akiko835,Larkin917,,Bruen238,W,white,nonhispanic,F,Saugus  Massachusetts  US,442 Stokes Alley Unit 82,Milton,Massachusetts,Norfolk County,25021,02186,42.28666001559399,-71.12243721370623,280331.06,1177628.43,135462
3b9d7fff-e065-c913-3154-605a927ff91b,2019-02-07,,999-32-8541,,,,Morris740,Ullrich385,,,,white,nonhispanic,M,New Bedford  Massachusetts  US,387 Corkery Crossing,North Adams,Massachusetts,Berkshire County,25003,01247,42.68045548873635,-73.15362177161411,500.00,10452.81,24215
630750f7-4aef-7802-e2aa-0f40eb911ff0,1995-10-19,,999-21-9014,S99932533,X4509940X,Mrs.,Bula88,Prohaska837,,Shields502,M,white,nonhispanic,F,New Bedford  Massachusetts  US,937 Feil Boulevard Suite 29,Weymouth,Massachusetts,Norfolk County,25021,02188,42.18315014391311,-70.88289780634946,105251.77,490457.05,67997
ce87286f-07d8-2cf3-5267-79f5ba01780e,1981-02-03,,999-58-2990,S99948333,X10616231X,Mr.,Delmar187,Armstrong51,,,W,white,hispanic,M,Lynn  Massachusetts  US,542 Stiedemann Skyway,Bridgewater,Massachusetts,Plymouth County,25023,02324,41.96511127138399,-71.0104315034023,72551.94,3790.16,38120
5b5ee8d3-85a6-cd62-6c78-dc8fd168dd43,1956-07-28,,999-40-8367,S99991505,X5124978X,Mrs.,Meri607,Mosciski958,,Hessel84,M,asian,nonhispanic,F,Springfield  Massachusetts  US,402 Hartmann Avenue Suite 68,Boston,Massachusetts,Suffolk County,25025,02151,42.3050264249127,-71.12294595507775,903639.11,125061.69,35823
e57a27a7-daee-cbd6-98e7-f893737d73a3,1988-08-30,,999-30-4632,S99991198,X45931485X,Mrs.,Nikita578,Predovic534,,Mraz590,M,white,nonhispanic,F,Dartmouth  Massachusetts  US,800 Dickens Knoll Suite 34,Amherst,Massachusetts,Hampshire County,,00000,42.35565766341408,-72.48597515264797,33276.11,224906.79,143735
090a02d7-c906-58e1-8697-046720cd40a7,1982-09-07,,999-44-7539,S99940100,X9591758X,Mr.,Sal878,Beahan375,,,M,white,nonhispanic,M,Fiskdale  Massachusetts  US,922 Mitchell Heights,Norfolk,Massachusetts,Norfolk County,,00000,42.125665879744446,-71.35585744134774,47465.40,0.00,83407
f2637b5d-5272-3657-d7b9-2137a9272298,1965-08-22,2021-07-20,999-55-2973,S99917230,X65595477X,Mr.,Hunter736,Moen819,,,W,black,hispanic,M,Springfield  Massachusetts  US,307 Ryan Skyway Unit 29,Chicopee,Massachusetts,Hampden County,25013,01013,42.17915741656994,-72.54188761573752,83552.91,147456.07,42937
b0c7543a-59bf-5924-4dab-c89591f4e212,2000-09-03,,999-60-1576,S99963392,X49473467X,Mr.,Toney527,Crona259,,,,white,nonhispanic,M,Springfield  Massachusetts  US,388 Will Harbor Suite 45,Boston,Massachusetts,Suffolk County,25025,02136,42.342101020599515,-71.12718805887685,59983.32,17956.30,198052
4a364980-4123-98b3-68cd-50d1af14f69b,2000-07-16,,999-40-3612,S99945955,X70095790X,Ms.,Susana117,Ochoa950,,,,white,hispanic,F,Marigot  Saint Andrew Parish  DM,741 Huels Bypass Suite 11,Boston,Massachusetts,Suffolk County,25025,02131,42.24093540168296,-71.1612206601328,9054.35,883975.46,15505
c70f185e-3573-c3d9-d496-b5eaafb071b3,1997-02-09,,999-11-8710,S99974909,X77860083X,Ms.,Tawny381,Hills818,,,,white,nonhispanic,F,Wellesley  Massachusetts  US,118 Dach Fort,East Falmouth,Massachusetts,Barnstable County,25001,02536,41.58778284752855,-70.55241704308314,114150.31,527385.53,141163
73eac583-9ff5-7e7e-933c-8d76959ad6e1,1965-08-22,,999-63-1451,S99925121,X60838512X,Mr.,Jay242,Emard19,,,M,black,hispanic,M,Medford  Massachusetts  US,386 Littel Brook,Chicopee,Massachusetts,Hampden County,25013,01022,42.14346274255042,-72.60788045922804,103430.83,52686.22,42937
29f2629e-b684-5d0d-18be-dd9196e13afc,2005-12-09,,999-48-5246,S99997674,,Ms.,Velia837,Price929,,,,white,nonhispanic,F,Nantucket  Massachusetts  US,982 White Rue,Medford,Massachusetts,Middlesex County,25017,02155,42.43581236207267,-71.06670631908622,28214.98,749693.12,549846
240f8473-56ca-b227-99c8-5b7873300f9f,1952-03-15,,999-90-7512,S99926255,X82464613X,Mrs.,Luanne915,Veum823,,Heller342,M,white,nonhispanic,F,North Brookfield  Massachusetts  US,402 Willms Common Suite 84,Norwood,Massachusetts,Norfolk County,25021,02090,42.14974173608688,-71.24251748713715,1172727.66,669162.38,112997
4e460680-479a-74a0-1cc9-56236afda7b8,2008-07-07,,999-85-1269,,,,Russell422,Cummerata161,,,,white,nonhispanic,F,Easton  Massachusetts  US,287 Bogan Trail,Needham,Massachusetts,Norfolk County,25021,02492,42.274956994812776,-71.18746528854066,23249.46,15211.95,836593
b2af96cc-588f-c029-3acb-37c9d59bb2b4,1998-10-16,,999-89-7674,S99939447,X28078019X,Ms.,Anneliese170,Berge125,,,,white,nonhispanic,F,Boston  Massachusetts  US,391 Hartmann Ville Apt 42,Marlborough,Massachusetts,Middlesex County,25017,01752,42.35129436742684,-71.5917188146566,47721.83,158049.59,27763
90be204c-d470-3b40-a09d-de1cc3e44f52,2009-06-17,,999-28-8424,,,,Erika442,Schultz619,,,,white,nonhispanic,F,Boston  Massachusetts  US,528 Kirlin Passage Suite 66,Pembroke,Massachusetts,Plymouth County,,00000,42.06640366995868,-70.7836950518424,17327.55,0.00,70432
86016de3-7412-912d-e8d0-cbe25646689d,1977-03-13,,999-80-1951,S99919731,X27846276X,Mr.,Dominic463,Wilderman619,,,M,white,nonhispanic,M,Sudbury  Massachusetts  US,974 Gulgowski Bypass Apt 32,Carver,Massachusetts,Plymouth County,,00000,41.92063453865715,-70.70919674314926,39401.30,22028.82,83617
df734d9e-6f89-70e6-38d5-eeca57799229,1988-11-26,,999-90-1699,S99940512,X36475751X,Mrs.,Roselia779,Bauch723,,Lesch175,D,white,nonhispanic,F,Quincy  Massachusetts  US,136 Greenfelder Parade Unit 41,Worcester,Massachusetts,Worcester County,25027,01603,42.24333771174812,-71.87319061995062,243830.69,565222.53,129144
8bb7e023-d512-132b-9a59-590f569089f8,2001-04-07,,999-23-3117,S99935750,X84463341X,Ms.,Mirella222,Schinner682,,,,white,nonhispanic,F,Melrose  Massachusetts  US,979 Paucek Heights Suite 25,Uxbridge,Massachusetts,Worcester County,,00000,42.045271572374254,-71.64839590193382,49078.92,157253.41,679267
